Domain, Image, Entropy
3, 1313, 0.36759400367736816
3, 1314, 1.2755589485168457
3, 1315, 0.436976820230484
3, 1316, 2.7600536346435547
3, 1317, 0.8138827681541443
3, 1318, 0.877905011177063
3, 1319, 0.522146463394165
3, 1320, 0.7114243507385254
3, 1321, 0.49780964851379395
3, 1322, 0.7856913805007935
3, 1323, 1.0049045085906982
3, 1324, 0.700735867023468
3, 1325, 0.30944210290908813
3, 1326, 0.7044568061828613
3, 1327, 0.55729740858078
3, 1328, 0.34788697957992554
3, 1329, 0.7459758520126343
3, 1330, 0.5028613209724426
3, 1331, 0.44466736912727356
3, 1332, 0.6879557967185974
3, 1333, 0.9081267714500427
3, 1334, 1.8398447036743164
3, 1335, 0.45929086208343506
3, 1336, 0.5881974697113037
3, 1337, 0.4823181629180908
3, 1338, 0.30523520708084106
3, 1339, 0.8697243928909302
3, 1340, 0.422210156917572
3, 1341, 0.32360708713531494
3, 1342, 0.8448425531387329
3, 1343, 0.4509161710739136
3, 1344, 0.36079537868499756
3, 1345, 0.4229474365711212
3, 1346, 0.4735485911369324
3, 1347, 0.37297341227531433
3, 1348, 0.7164061665534973
3, 1349, 0.3616397976875305
3, 1350, 0.8113433122634888
3, 1351, 1.5434885025024414
3, 1352, 1.0832316875457764
3, 1353, 0.619159460067749
3, 1354, 1.0808552503585815
3, 1355, 0.37937983870506287
3, 1356, 0.5387125015258789
3, 1357, 0.27672553062438965
3, 1358, 0.9145339727401733
3, 1359, 0.8325386643409729
3, 1360, 0.5706931352615356
3, 1361, 0.6160488128662109
3, 1362, 0.6972671747207642
3, 1363, 2.0856049060821533
3, 1364, 0.6312882900238037
3, 1365, 0.5263125896453857
3, 1366, 0.5777407288551331
3, 1367, 0.3776829242706299
3, 1368, 0.8909896612167358
3, 1369, 0.332269549369812
3, 1370, 0.3970520794391632
3, 1371, 0.8891232013702393
3, 1372, 0.5252166390419006
3, 1373, 0.2189723551273346
3, 1374, 0.7226428389549255
3, 1375, 2.197462558746338
3, 1376, 0.9733256101608276
3, 1377, 1.1412012577056885
3, 1378, 0.9450575709342957
3, 1379, 0.5598064064979553
3, 1380, 0.517557680606842
3, 1381, 1.9628589153289795
3, 1382, 0.5586506128311157
3, 1383, 0.44486963748931885
3, 1384, 0.4560006558895111
3, 1385, 0.34568601846694946
3, 1386, 0.5963699817657471
3, 1387, 0.6962934732437134
3, 1388, 1.0558098554611206
3, 1389, 0.2501227855682373
3, 1390, 0.9021298885345459
3, 1391, 0.7615567445755005
3, 1392, 0.5936018228530884
3, 1393, 0.5001708269119263
3, 1394, 0.5184577703475952
3, 1395, 2.630131721496582
3, 1396, 0.8648804426193237
3, 1397, 0.818832278251648
3, 1398, 0.4570979177951813
3, 1399, 1.4905421733856201
3, 1400, 0.46530601382255554
3, 1401, 1.0158919095993042
3, 1402, 1.1496648788452148
3, 1403, 0.9403116703033447
3, 1404, 0.7241159677505493
3, 1405, 0.5490937232971191
3, 1406, 0.41550883650779724
3, 1407, 0.7366057634353638
3, 1408, 0.7981580495834351
3, 1409, 0.9757927656173706
3, 1410, 0.568554162979126
3, 1411, 0.5738197565078735
3, 1412, 2.009868860244751
3, 1413, 1.3682488203048706
3, 1414, 1.9946861267089844
3, 1415, 3.17385196685791
3, 1416, 3.102186679840088
3, 1417, 2.3652634620666504
3, 1418, 3.1902565956115723
3, 1419, 1.566906213760376
3, 1420, 1.2909619808197021
3, 1421, 0.5912472605705261
3, 1422, 2.6970279216766357
3, 1423, 2.4102392196655273
3, 1424, 1.6193902492523193
3, 1425, 2.851328134536743
3, 1426, 0.7820906639099121
3, 1427, 2.189302921295166
3, 1428, 3.0992236137390137
3, 1429, 2.529689311981201
3, 1430, 2.5263547897338867
3, 1431, 2.4493937492370605
3, 1432, 2.08323335647583
3, 1433, 1.9839649200439453
3, 1434, 1.4482297897338867
3, 1435, 3.0251965522766113
3, 1436, 0.812800407409668
3, 1437, 2.640289068222046
3, 1438, 3.1533005237579346
3, 1439, 3.4007081985473633
3, 1440, 1.8124297857284546
3, 1441, 2.8394837379455566
3, 1442, 1.256280779838562
3, 1443, 1.9322261810302734
3, 1444, 1.1020216941833496
3, 1445, 2.2422311305999756
3, 1446, 2.574415683746338
3, 1447, 3.250044822692871
3, 1448, 2.3602583408355713
3, 1449, 3.268975257873535
3, 1450, 1.3492259979248047
3, 1451, 2.3014280796051025
3, 1452, 2.132072687149048
3, 1453, 2.2633790969848633
3, 1454, 0.7851244211196899
3, 1455, 3.214021682739258
3, 1456, 1.8674269914627075
3, 1457, 1.041336178779602
3, 1458, 3.434577226638794
3, 1459, 1.5885984897613525
3, 1460, 3.4700427055358887
3, 1461, 2.6548268795013428
3, 1462, 2.5932953357696533
3, 1463, 2.792721748352051
3, 1464, 1.4635372161865234
3, 1465, 2.613860607147217
3, 1466, 3.3122787475585938
3, 1467, 1.0977816581726074
3, 1468, 3.322861671447754
3, 1469, 2.2166500091552734
3, 1470, 3.3015217781066895
3, 1471, 1.3954031467437744
3, 1472, 2.2428359985351562
3, 1473, 2.4522287845611572
3, 1474, 0.6902759075164795
3, 1475, 2.696275234222412
3, 1476, 1.6318106651306152
3, 1477, 2.2498931884765625
3, 1478, 2.4980716705322266
3, 1479, 0.7130268812179565
3, 1480, 0.9735383987426758
3, 1481, 0.8665164709091187
3, 1482, 1.410819411277771
3, 1483, 0.6737573146820068
3, 1484, 0.8160625696182251
3, 1485, 0.5787209868431091
3, 1486, 0.5066908597946167
3, 1487, 0.5123592615127563
3, 1488, 0.7122142314910889
3, 1489, 0.6763697862625122
3, 1490, 2.663262367248535
3, 1491, 0.7735106945037842
3, 1492, 0.6509464979171753
3, 1493, 1.0853686332702637
3, 1494, 1.5936414003372192
3, 1495, 1.6259697675704956
3, 1496, 0.7137802839279175
3, 1497, 0.5585606098175049
3, 1498, 1.9276235103607178
3, 1499, 0.8059240579605103
3, 1500, 0.6156625747680664
3, 1501, 0.8287836909294128
3, 1502, 0.44848188757896423
3, 1503, 0.5385380387306213
3, 1504, 2.6482479572296143
3, 1505, 0.7148476243019104
3, 1506, 2.727006435394287
3, 1507, 0.7675144076347351
3, 1508, 2.568183422088623
3, 1509, 1.2732107639312744
3, 1510, 0.8397017121315002
3, 1511, 0.9474371075630188
3, 1512, 1.0131523609161377
3, 1513, 1.6576862335205078
3, 1514, 0.59874427318573
3, 1515, 0.7689896821975708
3, 1516, 0.3998273015022278
3, 1517, 0.5723642110824585
3, 1518, 0.6697149276733398
3, 1519, 0.7346943616867065
3, 1520, 3.4083147048950195
3, 1521, 0.5575538873672485
3, 1522, 0.4786166846752167
3, 1523, 0.5545005798339844
3, 1524, 0.5337380170822144
3, 1525, 0.6563658714294434
3, 1526, 1.3519887924194336
3, 1527, 2.566270351409912
3, 1528, 0.5524044036865234
3, 1529, 0.6169688701629639
3, 1530, 0.9739624857902527
3, 1531, 0.3774945139884949
3, 1532, 0.8008228540420532
3, 1533, 0.493553102016449
3, 1534, 1.0659832954406738
3, 1535, 1.353348970413208
3, 1536, 0.6393887400627136
3, 1537, 1.8806138038635254
3, 1538, 2.528028726577759
3, 1539, 3.136589288711548
3, 1540, 2.0133023262023926
3, 1541, 2.4915871620178223
3, 1542, 1.736253261566162
3, 1543, 2.9997479915618896
3, 1544, 0.48091399669647217
3, 1545, 2.9611623287200928
3, 1546, 2.9428813457489014
3, 1547, 0.7365179061889648
3, 1548, 2.683332920074463
3, 1549, 0.7835837602615356
3, 1550, 0.7468124628067017
3, 1551, 1.3615186214447021
3, 1552, 1.225130319595337
3, 1553, 0.8778297901153564
3, 1554, 2.7509140968322754
3, 1555, 2.908879041671753
3, 1556, 0.8399587869644165
3, 1557, 0.4972533881664276
3, 1558, 2.4148364067077637
3, 1559, 2.746547222137451
3, 1560, 1.8115750551223755
3, 1561, 1.9118356704711914
3, 1562, 2.8776979446411133
3, 1563, 1.9156451225280762
3, 1564, 1.9641975164413452
3, 1565, 2.0969367027282715
3, 1566, 2.430119514465332
3, 1567, 3.291123390197754
3, 1568, 1.9619371891021729
3, 1569, 2.0221645832061768
3, 1570, 2.430278778076172
3, 1571, 2.815516471862793
3, 1572, 1.1028352975845337
3, 1573, 2.1931140422821045
3, 1574, 1.09019136428833
3, 1575, 1.366454005241394
3, 1576, 1.7207881212234497
3, 1577, 0.3644062876701355
3, 1578, 0.17096947133541107
3, 1579, 1.2058360576629639
3, 1580, 2.491814613342285
3, 1581, 2.899444103240967
3, 1582, 0.8354748487472534
3, 1583, 2.5002620220184326
3, 1584, 1.1996793746948242
3, 1585, 1.3087005615234375
3, 1586, 0.7602248191833496
3, 1587, 2.7018861770629883
3, 1588, 2.1349525451660156
3, 1589, 1.8629103899002075
3, 1590, 1.6912047863006592
3, 1591, 2.083498954772949
3, 1592, 1.430113434791565
3, 1593, 2.2124452590942383
3, 1594, 1.351757526397705
3, 1595, 2.9669394493103027
3, 1596, 0.566243052482605
3, 1597, 0.6584386825561523
3, 1598, 2.939692974090576
3, 1599, 1.1267541646957397
3, 1600, 1.3846473693847656
3, 1601, 1.5421932935714722
3, 1602, 1.7542877197265625
3, 1603, 1.5331597328186035
3, 1604, 1.715592384338379
3, 1605, 1.5689586400985718
3, 1606, 1.4221220016479492
3, 1607, 1.167496681213379
3, 1608, 2.409792184829712
3, 1609, 1.9447021484375
3, 1610, 2.078209638595581
3, 1611, 1.8940904140472412
3, 1612, 1.6578551530838013
3, 1613, 1.5212587118148804
3, 1614, 0.843716561794281
3, 1615, 2.5697669982910156
3, 1616, 2.472348213195801
3, 1617, 1.7428569793701172
3, 1618, 2.4728901386260986
3, 1619, 2.0664310455322266
3, 1620, 1.8217092752456665
3, 1621, 2.501009464263916
3, 1622, 2.1414313316345215
3, 1623, 1.6932846307754517
3, 1624, 3.0487146377563477
3, 1625, 1.746307134628296
3, 1626, 1.24738347530365
3, 1627, 0.42764806747436523
3, 1628, 1.9774118661880493
3, 1629, 2.628420829772949
3, 1630, 2.853301525115967
3, 1631, 1.659989833831787
3, 1632, 2.1518101692199707
3, 1633, 1.6276111602783203
3, 1634, 1.0854156017303467
3, 1635, 3.177492380142212
3, 1636, 2.0607967376708984
3, 1637, 2.4938912391662598
3, 1638, 2.212735414505005
3, 1639, 1.8966197967529297
3, 1640, 0.6034995317459106
3, 1641, 1.254997968673706
3, 1642, 1.6493346691131592
3, 1643, 2.3942911624908447
3, 1644, 1.0204317569732666
3, 1645, 1.5945613384246826
3, 1646, 1.078810214996338
3, 1647, 1.8489984273910522
3, 1648, 1.991844654083252
3, 1649, 1.044321060180664
3, 1650, 1.0757577419281006
3, 1651, 0.6594803929328918
3, 1652, 0.7251818180084229
3, 1653, 1.4569272994995117
3, 1654, 1.3814812898635864
3, 1655, 1.1174126863479614
3, 1656, 0.7528373599052429
3, 1657, 1.0018317699432373
3, 1658, 0.886949896812439
3, 1659, 2.2642221450805664
3, 1660, 1.5869812965393066
3, 1661, 1.7047003507614136
3, 1662, 2.130115032196045
3, 1663, 1.2501134872436523
3, 1664, 0.8097848892211914
3, 1665, 2.9024691581726074
3, 1666, 1.0174667835235596
3, 1667, 1.3419448137283325
3, 1668, 0.7927943468093872
3, 1669, 0.7725337743759155
3, 1670, 0.7605276107788086
3, 1671, 1.4974192380905151
3, 1672, 2.4101905822753906
3, 1673, 0.8657384514808655
3, 1674, 0.8385825753211975
3, 1675, 1.1080137491226196
3, 1676, 0.5591475367546082
3, 1677, 0.5849608182907104
3, 1678, 0.8500075936317444
3, 1679, 1.0100693702697754
3, 1680, 0.8272541761398315
3, 1681, 0.8604855537414551
3, 1682, 0.9989987015724182
3, 1683, 1.5880458354949951
3, 1684, 1.3707534074783325
3, 1685, 0.6452065706253052
3, 1686, 1.0989704132080078
3, 1687, 1.6055078506469727
3, 1688, 0.8544421195983887
3, 1689, 1.933541178703308
3, 1690, 1.7246778011322021
3, 1691, 1.5571067333221436
3, 1692, 0.8362588286399841
3, 1693, 1.969331979751587
3, 1694, 0.7738714218139648
3, 1695, 2.5947024822235107
3, 1696, 0.7703210711479187
3, 1697, 0.9667330980300903
3, 1698, 1.3468034267425537
3, 1699, 0.8667559623718262
3, 1700, 0.6620199680328369
3, 1701, 2.036189079284668
3, 1702, 3.868492364883423
3, 1703, 1.3850523233413696
3, 1704, 1.0521931648254395
3, 1705, 0.5901855230331421
3, 1706, 0.4945265054702759
3, 1707, 1.723280668258667
3, 1708, 1.4964721202850342
3, 1709, 0.630433976650238
3, 1710, 1.0255059003829956
3, 1711, 1.1491687297821045
3, 1712, 1.159893274307251
3, 1713, 1.8598856925964355
3, 1714, 0.6049587726593018
3, 1715, 1.718275547027588
3, 1716, 0.8111655712127686
3, 1717, 0.8477258682250977
3, 1718, 2.1327342987060547
3, 1719, 0.8190641403198242
3, 1720, 0.43824443221092224
3, 1721, 0.9031251072883606
3, 1722, 0.8567740321159363
3, 1723, 0.5844669342041016
3, 1724, 0.6954072117805481
3, 1725, 0.8895126581192017
3, 1726, 2.233250141143799
3, 1727, 0.8800169229507446
3, 1728, 0.6054425239562988
3, 1729, 0.8783512115478516
3, 1730, 2.4430947303771973
3, 1731, 0.7762941718101501
3, 1732, 0.9062778353691101
3, 1733, 3.8123929500579834
3, 1734, 2.7669405937194824
3, 1735, 0.16766765713691711
3, 1736, 3.574248790740967
3, 1737, 3.337057590484619
3, 1738, 0.8113939762115479
3, 1739, 1.2215791940689087
3, 1740, 3.258333206176758
3, 1741, 1.3071060180664062
3, 1742, 1.5421671867370605
3, 1743, 3.7573626041412354
3, 1744, 2.795675754547119
3, 1745, 0.7673568725585938
3, 1746, 0.1607910841703415
3, 1747, 2.6796483993530273
3, 1748, 1.4469729661941528
3, 1749, 1.957487940788269
3, 1750, 0.8615303635597229
3, 1751, 0.2531658411026001
3, 1752, 1.5889426469802856
3, 1753, 0.07262960076332092
3, 1754, 0.6699384450912476
3, 1755, 3.1922669410705566
3, 1756, 2.7583377361297607
3, 1757, 0.2530134618282318
3, 1758, 2.173746347427368
3, 1759, 0.22570215165615082
3, 1760, 1.3350611925125122
3, 1761, 1.447554111480713
3, 1762, 1.6371079683303833
3, 1763, 0.695942759513855
3, 1764, 3.6191864013671875
3, 1765, 3.736222505569458
3, 1766, 0.4170025587081909
3, 1767, 0.5873258709907532
3, 1768, 0.8561449646949768
3, 1769, 0.8844190835952759
3, 1770, 0.3998391032218933
3, 1771, 3.8667707443237305
3, 1772, 0.674756646156311
3, 1773, 3.3200526237487793
3, 1774, 2.9251391887664795
3, 1775, 0.09234856069087982
3, 1776, 3.2241697311401367
3, 1777, 1.7420660257339478
3, 1778, 1.1280337572097778
3, 1779, 0.35559558868408203
3, 1780, 2.0210633277893066
3, 1781, 3.0136470794677734
3, 1782, 2.525197982788086
3, 1783, 1.8331916332244873
3, 1784, 0.6705139875411987
3, 1785, 1.720339298248291
3, 1786, 0.5310407876968384
3, 1787, 3.3191497325897217
3, 1788, 0.34671929478645325
3, 1789, 2.147636890411377
3, 1790, 0.562624454498291
3, 1791, 3.445512056350708
3, 1792, 0.3913802206516266
3, 1793, 0.4250338673591614
3, 1794, 0.3868684768676758
3, 1795, 0.8151686191558838
3, 1796, 0.5080039501190186
3, 1797, 2.6818132400512695
3, 1798, 1.0667369365692139
3, 1799, 0.4405232071876526
3, 1800, 0.5398584008216858
3, 1801, 1.3607735633850098
3, 1802, 0.6113811135292053
3, 1803, 0.38573789596557617
3, 1804, 0.41998791694641113
3, 1805, 2.674290895462036
3, 1806, 0.5177918672561646
3, 1807, 1.7134324312210083
3, 1808, 0.6534572839736938
3, 1809, 0.6633026599884033
3, 1810, 0.5218936204910278
3, 1811, 0.8519496917724609
3, 1812, 0.5294561982154846
3, 1813, 0.467135488986969
3, 1814, 0.4303048849105835
3, 1815, 0.29421401023864746
3, 1816, 0.3723277449607849
3, 1817, 0.4097667634487152
3, 1818, 0.8528367877006531
3, 1819, 0.9695369005203247
3, 1820, 0.4554574489593506
3, 1821, 0.47285330295562744
3, 1822, 3.4190902709960938
3, 1823, 0.6718643307685852
3, 1824, 1.1309930086135864
3, 1825, 0.7160843014717102
3, 1826, 0.9554442167282104
3, 1827, 0.5305111408233643
3, 1828, 0.4158335030078888
3, 1829, 0.41532573103904724
3, 1830, 0.8798125982284546
3, 1831, 0.4439240097999573
3, 1832, 0.730444073677063
3, 1833, 3.3646254539489746
3, 1834, 0.7216734290122986
3, 1835, 0.6512593030929565
3, 1836, 0.5284475088119507
3, 1837, 0.7572276592254639
3, 1838, 0.43832504749298096
3, 1839, 1.8449705839157104
3, 1840, 2.0530781745910645
3, 1841, 2.201240062713623
3, 1842, 0.41266486048698425
3, 1843, 0.5387864112854004
3, 1844, 0.5052759647369385
3, 1845, 0.3209313452243805
3, 1846, 0.5222854614257812
3, 1847, 2.0872249603271484
3, 1848, 0.6710634827613831
3, 1849, 0.94183349609375
3, 1850, 1.3590688705444336
3, 1851, 0.9283971190452576
3, 1852, 1.0036523342132568
3, 1853, 2.537457227706909
3, 1854, 1.543715238571167
3, 1855, 1.042154312133789
3, 1856, 1.7975926399230957
3, 1857, 2.1644678115844727
3, 1858, 2.5974440574645996
3, 1859, 2.213141679763794
3, 1860, 1.3622512817382812
3, 1861, 1.9002519845962524
3, 1862, 1.3227964639663696
3, 1863, 1.5857188701629639
3, 1864, 1.135463833808899
3, 1865, 2.6554312705993652
3, 1866, 1.947904109954834
3, 1867, 1.141663670539856
3, 1868, 2.359546184539795
3, 1869, 0.9837900996208191
3, 1870, 1.6027767658233643
3, 1871, 2.1481943130493164
3, 1872, 2.2249350547790527
3, 1873, 1.0081799030303955
3, 1874, 2.1688220500946045
3, 1875, 2.629981517791748
3, 1876, 2.8612403869628906
3, 1877, 0.7065253853797913
3, 1878, 1.4700838327407837
3, 1879, 2.053217887878418
3, 1880, 1.4635398387908936
3, 1881, 1.578218936920166
3, 1882, 1.6151665449142456
3, 1883, 2.393775701522827
3, 1884, 1.8260815143585205
3, 1885, 1.972325086593628
3, 1886, 1.7113738059997559
3, 1887, 0.8078920841217041
3, 1888, 0.5226686000823975
3, 1889, 1.4557595252990723
3, 1890, 0.8942647576332092
3, 1891, 2.0822927951812744
3, 1892, 1.7341804504394531
3, 1893, 2.229705810546875
3, 1894, 1.5317683219909668
3, 1895, 2.3157174587249756
3, 1896, 1.505990743637085
3, 1897, 1.2175604104995728
3, 1898, 2.6634819507598877
3, 1899, 2.3234057426452637
3, 1900, 0.8320217132568359
3, 1901, 2.950483560562134
3, 1902, 1.1600873470306396
3, 1903, 1.9052700996398926
3, 1904, 1.5250508785247803
3, 1905, 2.220989465713501
3, 1906, 1.283865213394165
3, 1907, 2.9633235931396484
3, 1908, 1.4462777376174927
3, 1909, 1.6297492980957031
3, 1910, 2.528916835784912
3, 1911, 1.6325637102127075
3, 1912, 0.6920628547668457
3, 1913, 1.9698705673217773
3, 1914, 1.5843517780303955
3, 1915, 1.2229821681976318
3, 1916, 1.2029167413711548
3, 1917, 1.2312660217285156
3, 1918, 1.102759838104248
3, 1919, 1.3926594257354736
3, 1920, 1.3471388816833496
3, 1921, 0.8064226508140564
3, 1922, 1.2797024250030518
3, 1923, 0.8905802965164185
3, 1924, 1.8930463790893555
3, 1925, 1.5249053239822388
3, 1926, 1.0467489957809448
3, 1927, 1.4860384464263916
3, 1928, 1.343043565750122
3, 1929, 3.6931400299072266
3, 1930, 1.445894718170166
3, 1931, 1.1835838556289673
3, 1932, 2.102442741394043
3, 1933, 1.571838617324829
3, 1934, 0.7566224336624146
3, 1935, 1.6305848360061646
3, 1936, 0.716389536857605
3, 1937, 1.6530675888061523
3, 1938, 1.447296380996704
3, 1939, 1.2157068252563477
3, 1940, 1.3030744791030884
3, 1941, 0.9955242872238159
3, 1942, 1.1370906829833984
3, 1943, 1.7472838163375854
3, 1944, 1.9624981880187988
3, 1945, 1.393758773803711
3, 1946, 1.3557223081588745
3, 1947, 1.6767878532409668
3, 1948, 1.285884976387024
3, 1949, 1.7753658294677734
3, 1950, 0.9658209681510925
3, 1951, 1.0598137378692627
3, 1952, 1.3050003051757812
3, 1953, 1.661036491394043
3, 1954, 1.2655575275421143
3, 1955, 1.2604548931121826
3, 1956, 1.1584453582763672
3, 1957, 1.7583271265029907
3, 1958, 0.7173312306404114
3, 1959, 1.2261347770690918
3, 1960, 1.0781642198562622
3, 1961, 1.7411513328552246
3, 1962, 2.3209762573242188
3, 1963, 0.8796401619911194
3, 1964, 1.7066022157669067
3, 1965, 1.2870659828186035
3, 1966, 1.260858416557312
3, 1967, 1.3986685276031494
3, 1968, 1.244308352470398
3, 1969, 1.4290664196014404
3, 1970, 1.2030246257781982
3, 1971, 1.2981812953948975
3, 1972, 1.187211513519287
3, 1973, 1.6029201745986938
3, 1974, 1.169714331626892
3, 1975, 1.3310999870300293
3, 1976, 1.1572109460830688
3, 1977, 1.833881139755249
3, 1978, 1.4068076610565186
3, 1979, 1.1100987195968628
3, 1980, 1.268419861793518
3, 1981, 1.4490017890930176
3, 1982, 1.2112832069396973
3, 1983, 1.2836759090423584
3, 1984, 1.2845821380615234
3, 1985, 1.7101247310638428
3, 1986, 0.9171469807624817
3, 1987, 3.511125087738037
3, 1988, 2.2861597537994385
3, 1989, 1.2794344425201416
3, 1990, 2.289796829223633
3, 1991, 2.29361629486084
3, 1992, 1.544390320777893
3, 1993, 1.9821960926055908
3, 1994, 0.8037952780723572
3, 1995, 2.8395018577575684
3, 1996, 3.004584312438965
3, 1997, 1.1197912693023682
3, 1998, 1.2675185203552246
3, 1999, 1.6958198547363281
3, 2000, 2.728261947631836
3, 2001, 2.4239869117736816
3, 2002, 1.3688971996307373
3, 2003, 2.1740260124206543
3, 2004, 1.7714779376983643
3, 2005, 2.3954062461853027
3, 2006, 1.7926502227783203
3, 2007, 0.7861689329147339
3, 2008, 1.3586933612823486
3, 2009, 2.529142379760742
3, 2010, 1.3647373914718628
3, 2011, 0.6622089147567749
3, 2012, 2.073221445083618
3, 2013, 2.095268964767456
3, 2014, 3.4940991401672363
3, 2015, 1.5550479888916016
3, 2016, 1.350008249282837
3, 2017, 1.4272489547729492
3, 2018, 1.272735834121704
3, 2019, 2.6323394775390625
3, 2020, 3.0920398235321045
3, 2021, 0.8622428774833679
3, 2022, 1.6265535354614258
3, 2023, 1.564233422279358
3, 2024, 0.9832261800765991
3, 2025, 1.8394339084625244
3, 2026, 2.006147861480713
3, 2027, 0.9859777092933655
3, 2028, 1.5906219482421875
3, 2029, 1.7588191032409668
3, 2030, 1.4736554622650146
3, 2031, 1.555577278137207
3, 2032, 0.6846363544464111
3, 2033, 0.5732927322387695
3, 2034, 1.2941148281097412
3, 2035, 0.5438268184661865
3, 2036, 0.9548600316047668
3, 2037, 0.647363543510437
3, 2038, 0.9882798194885254
3, 2039, 0.6035135984420776
3, 2040, 0.9946921467781067
3, 2041, 2.0825114250183105
3, 2042, 0.7722597718238831
3, 2043, 0.5131203532218933
3, 2044, 0.663689136505127
3, 2045, 0.6785483360290527
3, 2046, 0.9387296438217163
3, 2047, 0.7252041697502136
3, 2048, 0.803575873374939
3, 2049, 0.37947142124176025
3, 2050, 1.3533227443695068
3, 2051, 0.6790773868560791
3, 2052, 0.5674600601196289
3, 2053, 0.6305736899375916
3, 2054, 0.2512702941894531
3, 2055, 0.6235781908035278
3, 2056, 0.5221433043479919
3, 2057, 0.59454345703125
3, 2058, 0.6662498116493225
3, 2059, 1.137053370475769
3, 2060, 0.3493601977825165
3, 2061, 1.03287672996521
3, 2062, 0.5517029762268066
3, 2063, 0.6660919785499573
3, 2064, 0.6738792657852173
3, 2065, 1.3844830989837646
3, 2066, 1.7265344858169556
3, 2067, 0.7247817516326904
3, 2068, 0.9353994727134705
3, 2069, 0.765283465385437
3, 2070, 1.1946964263916016
3, 2071, 1.1182873249053955
3, 2072, 0.5533968210220337
3, 2073, 1.7278234958648682
3, 2074, 0.8993476629257202
3, 2075, 0.5114734172821045
3, 2076, 0.9323824048042297
3, 2077, 0.7267285585403442
3, 2078, 0.6052467226982117
3, 2079, 1.3750542402267456
3, 2080, 0.7382078170776367
3, 2081, 1.5767861604690552
3, 2082, 0.9076771140098572
3, 2083, 0.4838201701641083
3, 2084, 0.7153217792510986
3, 2085, 0.9312940239906311
3, 2086, 1.4590307474136353
3, 2087, 0.9589306116104126
3, 2088, 0.8528265953063965
3, 2089, 0.7033447027206421
3, 2090, 2.052635669708252
3, 2091, 0.7740799784660339
3, 2092, 0.6689811944961548
3, 2093, 0.8526961803436279
3, 2094, 1.8224835395812988
3, 2095, 1.273183822631836
3, 2096, 2.193901300430298
3, 2097, 0.6286890506744385
3, 2098, 0.7235369682312012
3, 2099, 0.7659683227539062
3, 2100, 0.5873818397521973
3, 2101, 0.9809753894805908
3, 2102, 0.5941967964172363
3, 2103, 0.4779108166694641
3, 2104, 0.5985366106033325
3, 2105, 1.3661408424377441
3, 2106, 0.5329731702804565
3, 2107, 0.781090497970581
3, 2108, 0.5560780763626099
3, 2109, 1.0052008628845215
3, 2110, 1.4702379703521729
3, 2111, 2.1768798828125
3, 2112, 1.0191279649734497
3, 2113, 1.4887099266052246
3, 2114, 1.0631426572799683
3, 2115, 1.1908766031265259
3, 2116, 0.8270317316055298
3, 2117, 1.7646915912628174
3, 2118, 0.7474215030670166
3, 2119, 0.5177202224731445
3, 2120, 1.8139803409576416
3, 2121, 2.8296570777893066
3, 2122, 2.3397181034088135
3, 2123, 0.7721127271652222
3, 2124, 1.9985616207122803
3, 2125, 1.1646990776062012
3, 2126, 1.9664278030395508
3, 2127, 2.2368454933166504
3, 2128, 1.5781179666519165
3, 2129, 2.0811641216278076
3, 2130, 1.5910544395446777
3, 2131, 1.8011772632598877
3, 2132, 2.1010565757751465
3, 2133, 2.602860927581787
3, 2134, 2.180530548095703
3, 2135, 2.1168737411499023
3, 2136, 1.962798833847046
3, 2137, 2.6255478858947754
3, 2138, 2.8161520957946777
3, 2139, 2.161404609680176
3, 2140, 1.721937656402588
3, 2141, 3.0717544555664062
3, 2142, 2.2323124408721924
3, 2143, 2.652740955352783
3, 2144, 1.707208514213562
3, 2145, 0.8769782185554504
3, 2146, 1.49807870388031
3, 2147, 2.0603411197662354
3, 2148, 1.7368348836898804
3, 2149, 1.4965198040008545
3, 2150, 2.270864248275757
3, 2151, 2.175287961959839
3, 2152, 3.0514543056488037
3, 2153, 2.321317672729492
3, 2154, 1.6467418670654297
3, 2155, 2.316105842590332
3, 2156, 1.9991345405578613
3, 2157, 0.3895278573036194
3, 2158, 1.392878770828247
3, 2159, 0.914612889289856
3, 2160, 1.8222863674163818
3, 2161, 3.0001745223999023
3, 2162, 1.0913047790527344
3, 2163, 0.9706505537033081
3, 2164, 3.1431996822357178
3, 2165, 1.716673731803894
3, 2166, 2.3595802783966064
3, 2167, 2.0828537940979004
3, 2168, 1.1789801120758057
3, 2169, 0.5820835828781128
3, 2170, 0.6651787161827087
3, 2171, 1.891509771347046
3, 2172, 2.3300628662109375
3, 2173, 2.9089303016662598
3, 2174, 1.573192834854126
3, 2175, 2.3380887508392334
3, 2176, 2.3430702686309814
3, 2177, 0.9540554881095886
3, 2178, 1.4701436758041382
3, 2179, 2.9363503456115723
3, 2180, 2.7823572158813477
3, 2181, 3.5441131591796875
3, 2182, 0.7938826084136963
3, 2183, 2.5873191356658936
3, 2184, 2.020251989364624
3, 2185, 2.1832056045532227
3, 2186, 2.729417562484741
3, 2187, 2.2819712162017822
3, 2188, 0.27981629967689514
3, 2189, 0.8461266756057739
3, 2190, 0.6535954475402832
3, 2191, 1.0116201639175415
3, 2192, 0.8657580614089966
3, 2193, 1.1285743713378906
3, 2194, 1.556787133216858
3, 2195, 1.4815776348114014
3, 2196, 0.9120187759399414
3, 2197, 0.9802719950675964
3, 2198, 1.4805574417114258
